region,vaccine,year,immunization_coverage
south_asia,mcv1,1986,14
south_asia,mcv1,1987,25
south_asia,mcv1,1988,33
south_asia,mcv1,1989,44
south_asia,mcv1,1990,56
south_asia,mcv1,1991,47
south_asia,mcv1,1992,53
south_asia,mcv1,1993,59
south_asia,mcv1,1994,66
south_asia,mcv1,1995,69
south_asia,mcv1,1996,64
south_asia,mcv1,1997,57
south_asia,mcv1,1998,55
south_asia,mcv1,1999,58
south_asia,mcv1,2000,58
south_asia,mcv1,2001,59
south_asia,mcv1,2002,58
south_asia,mcv1,2003,62
south_asia,mcv1,2004,66
south_asia,mcv1,2005,69
south_asia,mcv1,2006,69
south_asia,mcv1,2007,70
south_asia,mcv1,2008,72
south_asia,mcv1,2009,76
south_asia,mcv1,2010,79
south_asia,mcv1,2011,81
south_asia,mcv1,2012,80
south_asia,mcv1,2013,81
south_asia,mcv1,2014,83
south_asia,mcv1,2015,85
south_asia,mcv1,2016,86
south_asia,mcv1,2017,86
south_asia,mcv2,2000,0
south_asia,mcv2,2001,0
south_asia,mcv2,2002,1
south_asia,mcv2,2003,1
south_asia,mcv2,2004,1
south_asia,mcv2,2005,1
south_asia,mcv2,2006,1
south_asia,mcv2,2007,1
south_asia,mcv2,2008,2
south_asia,mcv2,2009,5
south_asia,mcv2,2010,6
south_asia,mcv2,2011,26
south_asia,mcv2,2012,35
south_asia,mcv2,2013,49
south_asia,mcv2,2014,57
south_asia,mcv2,2015,64
south_asia,mcv2,2016,71
south_asia,mcv2,2017,73
south_asia,pcv3,2008,0
south_asia,pcv3,2009,0
south_asia,pcv3,2010,0
south_asia,pcv3,2011,0
south_asia,pcv3,2012,0
south_asia,pcv3,2013,9
south_asia,pcv3,2014,11
south_asia,pcv3,2015,17
south_asia,pcv3,2016,22
south_asia,pcv3,2017,23
south_asia,pol3,1980,2
south_asia,pol3,1981,3
south_asia,pol3,1982,7
south_asia,pol3,1983,10
south_asia,pol3,1984,13
south_asia,pol3,1985,15
south_asia,pol3,1986,18
south_asia,pol3,1987,27
south_asia,pol3,1988,36
south_asia,pol3,1989,52
south_asia,pol3,1990,64
south_asia,pol3,1991,58
south_asia,pol3,1992,55
south_asia,pol3,1993,59
south_asia,pol3,1994,64
south_asia,pol3,1995,68
south_asia,pol3,1996,65
south_asia,pol3,1997,63
south_asia,pol3,1998,61
south_asia,pol3,1999,60
south_asia,pol3,2000,60
south_asia,pol3,2001,61
south_asia,pol3,2002,61
south_asia,pol3,2003,61
south_asia,pol3,2004,62
south_asia,pol3,2005,68
south_asia,pol3,2006,68
south_asia,pol3,2007,68
south_asia,pol3,2008,70
south_asia,pol3,2009,73
south_asia,pol3,2010,74
south_asia,pol3,2011,78
south_asia,pol3,2012,78
south_asia,pol3,2013,80
south_asia,pol3,2014,82
south_asia,pol3,2015,84
south_asia,pol3,2016,85
south_asia,pol3,2017,86
south_asia,rcv1,1980,0
south_asia,rcv1,1981,0
south_asia,rcv1,1982,0
south_asia,rcv1,1983,0
south_asia,rcv1,1984,0
south_asia,rcv1,1985,0
south_asia,rcv1,1986,0
south_asia,rcv1,1987,0
south_asia,rcv1,1988,0
south_asia,rcv1,1989,0
south_asia,rcv1,1990,0
south_asia,rcv1,1991,0
south_asia,rcv1,1992,0
south_asia,rcv1,1993,0
south_asia,rcv1,1994,0
south_asia,rcv1,1995,0
south_asia,rcv1,1996,1
south_asia,rcv1,1997,1
south_asia,rcv1,1998,1
south_asia,rcv1,1999,1
south_asia,rcv1,2000,1
south_asia,rcv1,2001,1
south_asia,rcv1,2002,1
south_asia,rcv1,2003,1
south_asia,rcv1,2004,1
south_asia,rcv1,2005,1
south_asia,rcv1,2006,1
south_asia,rcv1,2007,1
south_asia,rcv1,2008,1
south_asia,rcv1,2009,1
south_asia,rcv1,2010,1
south_asia,rcv1,2011,1
south_asia,rcv1,2012,3
south_asia,rcv1,2013,11
south_asia,rcv1,2014,11
south_asia,rcv1,2015,11
south_asia,rcv1,2016,11
south_asia,rcv1,2017,15
south_asia,rotac,2006,0
south_asia,rotac,2007,0
south_asia,rotac,2008,0
south_asia,rotac,2009,0
south_asia,rotac,2010,0
south_asia,rotac,2011,0
south_asia,rotac,2012,0
south_asia,rotac,2013,0
south_asia,rotac,2014,0
south_asia,rotac,2015,0
south_asia,rotac,2016,3
south_asia,rotac,2017,11
west_central_africa,bcg,1980,9
west_central_africa,bcg,1981,22
west_central_africa,bcg,1982,24
west_central_africa,bcg,1983,26
west_central_africa,bcg,1984,27
west_central_africa,bcg,1985,34
west_central_africa,bcg,1986,44
west_central_africa,bcg,1987,52
west_central_africa,bcg,1988,56
west_central_africa,bcg,1989,61
west_central_africa,bcg,1990,73
west_central_africa,bcg,1991,57
west_central_africa,bcg,1992,57
west_central_africa,bcg,1993,57
west_central_africa,bcg,1994,59
west_central_africa,bcg,1995,53
west_central_africa,bcg,1996,52
west_central_africa,bcg,1997,47
west_central_africa,bcg,1998,54
west_central_africa,bcg,1999,57
west_central_africa,bcg,2000,61
west_central_africa,bcg,2001,58
west_central_africa,bcg,2002,58
west_central_africa,bcg,2003,61
west_central_africa,bcg,2004,64
west_central_africa,bcg,2005,68
west_central_africa,bcg,2006,70
west_central_africa,bcg,2007,72
west_central_africa,bcg,2008,77
west_central_africa,bcg,2009,83
west_central_africa,bcg,2010,77
west_central_africa,bcg,2011,70
west_central_africa,bcg,2012,73
west_central_africa,bcg,2013,70
west_central_africa,bcg,2014,70
west_central_africa,bcg,2015,71
west_central_africa,bcg,2016,72
west_central_africa,bcg,2017,73
west_central_africa,dtp1,1980,3
west_central_africa,dtp1,1981,12
west_central_africa,dtp1,1982,14
west_central_africa,dtp1,1983,16
west_central_africa,dtp1,1984,31
west_central_africa,dtp1,1985,41
west_central_africa,dtp1,1986,48
west_central_africa,dtp1,1987,54
west_central_africa,dtp1,1988,60
west_central_africa,dtp1,1989,66
west_central_africa,dtp1,1990,71
west_central_africa,dtp1,1991,61
west_central_africa,dtp1,1992,64
west_central_africa,dtp1,1993,60
west_central_africa,dtp1,1994,65
west_central_africa,dtp1,1995,61
west_central_africa,dtp1,1996,58
west_central_africa,dtp1,1997,65
west_central_africa,dtp1,1998,56
west_central_africa,dtp1,1999,55
west_central_africa,dtp1,2000,57
west_central_africa,dtp1,2001,57
west_central_africa,dtp1,2002,58
west_central_africa,dtp1,2003,60
west_central_africa,dtp1,2004,63
west_central_africa,dtp1,2005,66
west_central_africa,dtp1,2006,68
west_central_africa,dtp1,2007,71
west_central_africa,dtp1,2008,74
west_central_africa,dtp1,2009,80
west_central_africa,dtp1,2010,74
west_central_africa,dtp1,2011,74
west_central_africa,dtp1,2012,72
west_central_africa,dtp1,2013,70
west_central_africa,dtp1,2014,71
west_central_africa,dtp1,2015,71
west_central_africa,dtp1,2016,71
west_central_africa,dtp1,2017,72
west_central_africa,dtp3,1980,1
west_central_africa,dtp3,1981,5
west_central_africa,dtp3,1982,6
west_central_africa,dtp3,1983,7
west_central_africa,dtp3,1984,13
west_central_africa,dtp3,1985,19
west_central_africa,dtp3,1986,25
west_central_africa,dtp3,1987,31
west_central_africa,dtp3,1988,36
west_central_africa,dtp3,1989,42
west_central_africa,dtp3,1990,49
west_central_africa,dtp3,1991,37
west_central_africa,dtp3,1992,40
west_central_africa,dtp3,1993,36
west_central_africa,dtp3,1994,42
west_central_africa,dtp3,1995,39
west_central_africa,dtp3,1996,35
west_central_africa,dtp3,1997,32
west_central_africa,dtp3,1998,37
west_central_africa,dtp3,1999,39
west_central_africa,dtp3,2000,43
west_central_africa,dtp3,2001,40
west_central_africa,dtp3,2002,43
west_central_africa,dtp3,2003,46
west_central_africa,dtp3,2004,51
west_central_africa,dtp3,2005,55
west_central_africa,dtp3,2006,58
west_central_africa,dtp3,2007,61
west_central_africa,dtp3,2008,65
west_central_africa,dtp3,2009,70
west_central_africa,dtp3,2010,66
west_central_africa,dtp3,2011,64
west_central_africa,dtp3,2012,63
west_central_africa,dtp3,2013,63
west_central_africa,dtp3,2014,64
west_central_africa,dtp3,2015,64
west_central_africa,dtp3,2016,64
west_central_africa,dtp3,2017,65
west_central_africa,hepb3,1985,0
west_central_africa,hepb3,1986,0
west_central_africa,hepb3,1987,0
west_central_africa,hepb3,1988,0
west_central_africa,hepb3,1989,0
west_central_africa,hepb3,1990,0
west_central_africa,hepb3,1991,0
west_central_africa,hepb3,1992,0
west_central_africa,hepb3,1993,0
west_central_africa,hepb3,1994,0
west_central_africa,hepb3,1995,0
west_central_africa,hepb3,1996,0
west_central_africa,hepb3,1997,0
west_central_africa,hepb3,1998,0
west_central_africa,hepb3,1999,0
west_central_africa,hepb3,2000,0
west_central_africa,hepb3,2001,1
west_central_africa,hepb3,2002,7
west_central_africa,hepb3,2003,12
west_central_africa,hepb3,2004,14
west_central_africa,hepb3,2005,26
west_central_africa,hepb3,2006,34
west_central_africa,hepb3,2007,55
west_central_africa,hepb3,2008,55
west_central_africa,hepb3,2009,70
west_central_africa,hepb3,2010,63
west_central_africa,hepb3,2011,64
west_central_africa,hepb3,2012,63
west_central_africa,hepb3,2013,63
west_central_africa,hepb3,2014,64
west_central_africa,hepb3,2015,64
west_central_africa,hepb3,2016,64
west_central_africa,hepb3,2017,65
west_central_africa,hepbb,2000,0
west_central_africa,hepbb,2001,0
west_central_africa,hepbb,2002,0
west_central_africa,hepbb,2003,0
west_central_africa,hepbb,2004,0
west_central_africa,hepbb,2005,0
west_central_africa,hepbb,2006,0
west_central_africa,hepbb,2007,1
west_central_africa,hepbb,2008,4
west_central_africa,hepbb,2009,8
west_central_africa,hepbb,2010,11
west_central_africa,hepbb,2011,11
west_central_africa,hepbb,2012,11
west_central_africa,hepbb,2013,11
west_central_africa,hepbb,2014,11
west_central_africa,hepbb,2015,12
west_central_africa,hepbb,2016,13
west_central_africa,hepbb,2017,14
west_central_africa,hib3,1990,0
west_central_africa,hib3,1991,0
west_central_africa,hib3,1992,0
west_central_africa,hib3,1993,0
west_central_africa,hib3,1994,0
west_central_africa,hib3,1995,0
west_central_africa,hib3,1996,0
west_central_africa,hib3,1997,0
west_central_africa,hib3,1998,0
west_central_africa,hib3,1999,0
west_central_africa,hib3,2000,0
west_central_africa,hib3,2001,0
west_central_africa,hib3,2002,4
west_central_africa,hib3,2003,4
west_central_africa,hib3,2004,4
west_central_africa,hib3,2005,6
west_central_africa,hib3,2006,12
west_central_africa,hib3,2007,16
west_central_africa,hib3,2008,18
west_central_africa,hib3,2009,46
west_central_africa,hib3,2010,45
west_central_africa,hib3,2011,46
west_central_africa,hib3,2012,51
west_central_africa,hib3,2013,57
west_central_africa,hib3,2014,64
west_central_africa,hib3,2015,64
west_central_africa,hib3,2016,64
west_central_africa,hib3,2017,65
west_central_africa,ipv1,2015,31
west_central_africa,ipv1,2016,45
west_central_africa,ipv1,2017,44
west_central_africa,mcv1,1980,4
west_central_africa,mcv1,1981,8
west_central_africa,mcv1,1982,9
west_central_africa,mcv1,1983,9
west_central_africa,mcv1,1984,15
west_central_africa,mcv1,1985,24
west_central_africa,mcv1,1986,32
west_central_africa,mcv1,1987,37
west_central_africa,mcv1,1988,43
west_central_africa,mcv1,1989,50
west_central_africa,mcv1,1990,50
west_central_africa,mcv1,1991,47
west_central_africa,mcv1,1992,42
west_central_africa,mcv1,1993,42
west_central_africa,mcv1,1994,44
west_central_africa,mcv1,1995,45
west_central_africa,mcv1,1996,41
west_central_africa,mcv1,1997,41
west_central_africa,mcv1,1998,40
west_central_africa,mcv1,1999,40
west_central_africa,mcv1,2000,45
west_central_africa,mcv1,2001,43
west_central_africa,mcv1,2002,44
west_central_africa,mcv1,2003,49
west_central_africa,mcv1,2004,52
west_central_africa,mcv1,2005,56
west_central_africa,mcv1,2006,58
west_central_africa,mcv1,2007,59
west_central_africa,mcv1,2008,63
west_central_africa,mcv1,2009,69
west_central_africa,mcv1,2010,67
west_central_africa,mcv1,2011,64
west_central_africa,mcv1,2012,62
west_central_africa,mcv1,2013,62
west_central_africa,mcv1,2014,62
west_central_africa,mcv1,2015,62
west_central_africa,mcv1,2016,62
west_central_africa,mcv1,2017,63
west_central_africa,mcv2,2000,0
west_central_africa,mcv2,2001,0
west_central_africa,mcv2,2002,0
west_central_africa,mcv2,2003,0
west_central_africa,mcv2,2004,0
west_central_africa,mcv2,2005,0
west_central_africa,mcv2,2006,0
west_central_africa,mcv2,2007,0
west_central_africa,mcv2,2008,0
west_central_africa,mcv2,2009,0
west_central_africa,mcv2,2010,0
west_central_africa,mcv2,2011,0
west_central_africa,mcv2,2012,3
west_central_africa,mcv2,2013,3
west_central_africa,mcv2,2014,5
west_central_africa,mcv2,2015,9
west_central_africa,mcv2,2016,10
west_central_africa,mcv2,2017,11
west_central_africa,pcv3,2008,0
west_central_africa,pcv3,2009,0
west_central_africa,pcv3,2010,0
west_central_africa,pcv3,2011,7
west_central_africa,pcv3,2012,14
west_central_africa,pcv3,2013,20
west_central_africa,pcv3,2014,34
west_central_africa,pcv3,2015,56
west_central_africa,pcv3,2016,59
west_central_africa,pcv3,2017,60
west_central_africa,pol3,1980,3
west_central_africa,pol3,1981,6
west_central_africa,pol3,1982,7
west_central_africa,pol3,1983,8
west_central_africa,pol3,1984,12
west_central_africa,pol3,1985,18
west_central_africa,pol3,1986,25
west_central_africa,pol3,1987,30
west_central_africa,pol3,1988,36
west_central_africa,pol3,1989,42
west_central_africa,pol3,1990,49
west_central_africa,pol3,1991,39
west_central_africa,pol3,1992,40
west_central_africa,pol3,1993,36
west_central_africa,pol3,1994,42
west_central_africa,pol3,1995,38
west_central_africa,pol3,1996,35
west_central_africa,pol3,1997,34
west_central_africa,pol3,1998,33
west_central_africa,pol3,1999,38
west_central_africa,pol3,2000,44
west_central_africa,pol3,2001,45
west_central_africa,pol3,2002,50
west_central_africa,pol3,2003,54
west_central_africa,pol3,2004,56
west_central_africa,pol3,2005,60
west_central_africa,pol3,2006,61
west_central_africa,pol3,2007,66
west_central_africa,pol3,2008,67
west_central_africa,pol3,2009,72
west_central_africa,pol3,2010,68
west_central_africa,pol3,2011,63
west_central_africa,pol3,2012,64
west_central_africa,pol3,2013,61
west_central_africa,pol3,2014,62
west_central_africa,pol3,2015,62
west_central_africa,pol3,2016,62
west_central_africa,pol3,2017,64
west_central_africa,rcv1,1980,0
west_central_africa,rcv1,1981,0
west_central_africa,rcv1,1982,0
west_central_africa,rcv1,1983,0
west_central_africa,rcv1,1984,0
west_central_africa,rcv1,1985,0
west_central_africa,rcv1,1986,0
west_central_africa,rcv1,1987,0
west_central_africa,rcv1,1988,0
west_central_africa,rcv1,1989,0
west_central_africa,rcv1,1990,0
west_central_africa,rcv1,1991,0
west_central_africa,rcv1,1992,0
west_central_africa,rcv1,1993,0
west_central_africa,rcv1,1994,0
west_central_africa,rcv1,1995,0
west_central_africa,rcv1,1996,0
west_central_africa,rcv1,1997,0
west_central_africa,rcv1,1998,0
west_central_africa,rcv1,1999,0
west_central_africa,rcv1,2000,0
west_central_africa,rcv1,2001,0
west_central_africa,rcv1,2002,0
west_central_africa,rcv1,2003,0
west_central_africa,rcv1,2004,0
west_central_africa,rcv1,2005,0
west_central_africa,rcv1,2006,0
west_central_africa,rcv1,2007,0
west_central_africa,rcv1,2008,0
west_central_africa,rcv1,2009,0
west_central_africa,rcv1,2010,0
west_central_africa,rcv1,2011,0
west_central_africa,rcv1,2012,0
west_central_africa,rcv1,2013,7
west_central_africa,rcv1,2014,7
west_central_africa,rcv1,2015,9
west_central_africa,rcv1,2016,10
west_central_africa,rcv1,2017,14
west_central_africa,rotac,2006,0
west_central_africa,rotac,2007,0
west_central_africa,rotac,2008,0
west_central_africa,rotac,2009,0
west_central_africa,rotac,2010,0
west_central_africa,rotac,2011,0
west_central_africa,rotac,2012,2
west_central_africa,rotac,2013,5
west_central_africa,rotac,2014,14
west_central_africa,rotac,2015,21
west_central_africa,rotac,2016,25
west_central_africa,rotac,2017,29
west_central_africa,yfv,1997,6
west_central_africa,yfv,1998,9
west_central_africa,yfv,1999,10
west_central_africa,yfv,2000,12
west_central_africa,yfv,2001,13
west_central_africa,yfv,2002,17
west_central_africa,yfv,2003,20
west_central_africa,yfv,2004,37
west_central_africa,yfv,2005,49
west_central_africa,yfv,2006,54
west_central_africa,yfv,2007,59
west_central_africa,yfv,2008,58
west_central_africa,yfv,2009,68
west_central_africa,yfv,2010,62
west_central_africa,yfv,2011,53
west_central_africa,yfv,2012,52
west_central_africa,yfv,2013,60
west_central_africa,yfv,2014,57
west_central_africa,yfv,2015,57
west_central_africa,yfv,2016,56
west_central_africa,yfv,2017,59
western_europe,bcg,1980,57
western_europe,bcg,1981,61
western_europe,bcg,1982,61
western_europe,bcg,1983,63
western_europe,bcg,1984,67
western_europe,bcg,1985,65
western_europe,bcg,1986,65
western_europe,bcg,1987,63
western_europe,bcg,1988,64
western_europe,bcg,1989,63
western_europe,bcg,1990,63
western_europe,bcg,1991,63
western_europe,bcg,1992,63
western_europe,bcg,1993,64
western_europe,bcg,1994,66
western_europe,bcg,1995,87
western_europe,bcg,1996,86
western_europe,bcg,1997,86
western_europe,bcg,1998,85
western_europe,bcg,1999,86
western_europe,bcg,2000,86
western_europe,bcg,2001,86
western_europe,bcg,2002,86
western_europe,bcg,2003,85
western_europe,bcg,2004,84
western_europe,bcg,2005,83
western_europe,bcg,2006,84
western_europe,bcg,2007,81
western_europe,bcg,2008,84
western_europe,bcg,2009,83
western_europe,bcg,2010,81
western_europe,bcg,2011,82
western_europe,bcg,2012,82
western_europe,bcg,2013,78
western_europe,bcg,2014,77
western_europe,bcg,2015,71
western_europe,bcg,2016,70
western_europe,bcg,2017,68
western_europe,dtp1,1980,53
western_europe,dtp1,1981,69
western_europe,dtp1,1982,70
western_europe,dtp1,1983,72
western_europe,dtp1,1984,82
western_europe,dtp1,1985,81
western_europe,dtp1,1986,84
western_europe,dtp1,1987,84
western_europe,dtp1,1988,84
western_europe,dtp1,1989,85
western_europe,dtp1,1990,95
western_europe,dtp1,1991,96
western_europe,dtp1,1992,96
western_europe,dtp1,1993,94
western_europe,dtp1,1994,96
western_europe,dtp1,1995,97
western_europe,dtp1,1996,97
western_europe,dtp1,1997,97
western_europe,dtp1,1998,97
western_europe,dtp1,1999,98
western_europe,dtp1,2000,97
western_europe,dtp1,2001,98
western_europe,dtp1,2002,98
western_europe,dtp1,2003,98
western_europe,dtp1,2004,98
western_europe,dtp1,2005,98
western_europe,dtp1,2006,98
western_europe,dtp1,2007,98
western_europe,dtp1,2008,98
western_europe,dtp1,2009,98
western_europe,dtp1,2010,98
western_europe,dtp1,2011,98
western_europe,dtp1,2012,99
western_europe,dtp1,2013,99
western_europe,dtp1,2014,98
western_europe,dtp1,2015,98
western_europe,dtp1,2016,98
western_europe,dtp1,2017,98
western_europe,dtp3,1980,46
western_europe,dtp3,1981,62
western_europe,dtp3,1982,64
western_europe,dtp3,1983,66
western_europe,dtp3,1984,76
western_europe,dtp3,1985,73
western_europe,dtp3,1986,78
western_europe,dtp3,1987,75
western_europe,dtp3,1988,75
western_europe,dtp3,1989,78
western_europe,dtp3,1990,87
western_europe,dtp3,1991,90
western_europe,dtp3,1992,91
western_europe,dtp3,1993,87
western_europe,dtp3,1994,91
western_europe,dtp3,1995,92
western_europe,dtp3,1996,93
western_europe,dtp3,1997,93
western_europe,dtp3,1998,93
western_europe,dtp3,1999,95
western_europe,dtp3,2000,93
western_europe,dtp3,2001,94
western_europe,dtp3,2002,95
western_europe,dtp3,2003,96
western_europe,dtp3,2004,96
western_europe,dtp3,2005,95
western_europe,dtp3,2006,96
western_europe,dtp3,2007,96
western_europe,dtp3,2008,96
western_europe,dtp3,2009,96
western_europe,dtp3,2010,96
western_europe,dtp3,2011,97
western_europe,dtp3,2012,97
western_europe,dtp3,2013,97
western_europe,dtp3,2014,96
western_europe,dtp3,2015,96
western_europe,dtp3,2016,95
western_europe,dtp3,2017,96
western_europe,hepb3,1985,0
western_europe,hepb3,1986,0
western_europe,hepb3,1987,0
western_europe,hepb3,1988,0
western_europe,hepb3,1989,0
western_europe,hepb3,1990,0
western_europe,hepb3,1991,11
western_europe,hepb3,1992,11
western_europe,hepb3,1993,12
western_europe,hepb3,1994,15
western_europe,hepb3,1995,20
western_europe,hepb3,1996,31
western_europe,hepb3,1997,38
western_europe,hepb3,1998,46
western_europe,hepb3,1999,47
western_europe,hepb3,2000,49
western_europe,hepb3,2001,50
western_europe,hepb3,2002,53
western_europe,hepb3,2003,54
western_europe,hepb3,2004,57
western_europe,hepb3,2005,57
western_europe,hepb3,2006,58
western_europe,hepb3,2007,58
western_europe,hepb3,2008,59
western_europe,hepb3,2009,59
western_europe,hepb3,2010,62
western_europe,hepb3,2011,65
western_europe,hepb3,2012,66
western_europe,hepb3,2013,68
western_europe,hepb3,2014,69
western_europe,hepb3,2015,70
western_europe,hepb3,2016,70
western_europe,hepb3,2017,69
western_europe,hepbb,2000,10
western_europe,hepbb,2001,10
western_europe,hepbb,2002,10
western_europe,hepbb,2003,10
western_europe,hepbb,2004,10
western_europe,hepbb,2005,10
western_europe,hepbb,2006,10
western_europe,hepbb,2007,10
western_europe,hepbb,2008,10
western_europe,hepbb,2009,10
western_europe,hepbb,2010,10
western_europe,hepbb,2011,10
western_europe,hepbb,2012,10
western_europe,hepbb,2013,9
western_europe,hepbb,2014,9
western_europe,hepbb,2015,9
western_europe,hepbb,2016,9
western_europe,hepbb,2017,13
western_europe,hib3,1990,0
western_europe,hib3,1991,11
western_europe,hib3,1992,15
western_europe,hib3,1993,30
western_europe,hib3,1994,31
western_europe,hib3,1995,32
western_europe,hib3,1996,34
western_europe,hib3,1997,39
western_europe,hib3,1998,62
western_europe,hib3,1999,68
western_europe,hib3,2000,76
western_europe,hib3,2001,79
western_europe,hib3,2002,83
western_europe,hib3,2003,84
western_europe,hib3,2004,87
western_europe,hib3,2005,88
western_europe,hib3,2006,90
western_europe,hib3,2007,94
western_europe,hib3,2008,95
western_europe,hib3,2009,95
western_europe,hib3,2010,95
western_europe,hib3,2011,96
western_europe,hib3,2012,96
western_europe,hib3,2013,96
western_europe,hib3,2014,96
western_europe,hib3,2015,95
western_europe,hib3,2016,95
western_europe,hib3,2017,95
western_europe,ipv1,2015,0
western_europe,ipv1,2016,0
western_europe,ipv1,2017,0
western_europe,mcv1,1980,31
western_europe,mcv1,1981,38
western_europe,mcv1,1982,41
western_europe,mcv1,1983,46
western_europe,mcv1,1984,53
western_europe,mcv1,1985,57
western_europe,mcv1,1986,63
western_europe,mcv1,1987,67
western_europe,mcv1,1988,69
western_europe,mcv1,1989,72
western_europe,mcv1,1990,80
western_europe,mcv1,1991,80
western_europe,mcv1,1992,81
western_europe,mcv1,1993,83
western_europe,mcv1,1994,84
western_europe,mcv1,1995,85
western_europe,mcv1,1996,87
western_europe,mcv1,1997,87
western_europe,mcv1,1998,86
western_europe,mcv1,1999,88
western_europe,mcv1,2000,88
western_europe,mcv1,2001,89
western_europe,mcv1,2002,90
western_europe,mcv1,2003,90
western_europe,mcv1,2004,91
western_europe,mcv1,2005,91
western_europe,mcv1,2006,92
western_europe,mcv1,2007,93
western_europe,mcv1,2008,93
western_europe,mcv1,2009,93
western_europe,mcv1,2010,93
western_europe,mcv1,2011,93
western_europe,mcv1,2012,94
western_europe,mcv1,2013,94
western_europe,mcv1,2014,94
western_europe,mcv1,2015,94
western_europe,mcv1,2016,94
western_europe,mcv1,2017,94
western_europe,mcv2,2000,31
western_europe,mcv2,2001,34
western_europe,mcv2,2002,49
western_europe,mcv2,2003,50
western_europe,mcv2,2004,57
western_europe,mcv2,2005,58
western_europe,mcv2,2006,61
western_europe,mcv2,2007,62
western_europe,mcv2,2008,62
western_europe,mcv2,2009,63
western_europe,mcv2,2010,73
western_europe,mcv2,2011,74
western_europe,mcv2,2012,76
western_europe,mcv2,2013,85
western_europe,mcv2,2014,86
western_europe,mcv2,2015,86
western_europe,mcv2,2016,88
western_europe,mcv2,2017,88
western_europe,pcv3,2008,18
western_europe,pcv3,2009,28
western_europe,pcv3,2010,58
western_europe,pcv3,2011,61
western_europe,pcv3,2012,66
western_europe,pcv3,2013,67
western_europe,pcv3,2014,69
western_europe,pcv3,2015,70
western_europe,pcv3,2016,72
western_europe,pcv3,2017,73
western_europe,pol3,1980,62
western_europe,pol3,1981,65
western_europe,pol3,1982,67
western_europe,pol3,1983,79
western_europe,pol3,1984,88
western_europe,pol3,1985,88
western_europe,pol3,1986,91
western_europe,pol3,1987,88
western_europe,pol3,1988,88
western_europe,pol3,1989,88
western_europe,pol3,1990,92
western_europe,pol3,1991,92
western_europe,pol3,1992,92
western_europe,pol3,1993,93
western_europe,pol3,1994,95
western_europe,pol3,1995,95
western_europe,pol3,1996,96
western_europe,pol3,1997,95
western_europe,pol3,1998,95
western_europe,pol3,1999,95
western_europe,pol3,2000,95
western_europe,pol3,2001,95
western_europe,pol3,2002,96
western_europe,pol3,2003,96
western_europe,pol3,2004,96
western_europe,pol3,2005,96
western_europe,pol3,2006,96
western_europe,pol3,2007,96
western_europe,pol3,2008,96
western_europe,pol3,2009,96
western_europe,pol3,2010,96
western_europe,pol3,2011,96
western_europe,pol3,2012,96
western_europe,pol3,2013,96
western_europe,pol3,2014,96
western_europe,pol3,2015,95
western_europe,pol3,2016,95
western_europe,pol3,2017,95
western_europe,rcv1,1980,10
western_europe,rcv1,1981,12
western_europe,rcv1,1982,16
western_europe,rcv1,1983,21
western_europe,rcv1,1984,27
western_europe,rcv1,1985,34
western_europe,rcv1,1986,37
western_europe,rcv1,1987,39
western_europe,rcv1,1988,52
western_europe,rcv1,1989,58
western_europe,rcv1,1990,66
western_europe,rcv1,1991,78
western_europe,rcv1,1992,79
western_europe,rcv1,1993,81
western_europe,rcv1,1994,83
western_europe,rcv1,1995,85
western_europe,rcv1,1996,87
western_europe,rcv1,1997,87
western_europe,rcv1,1998,86
western_europe,rcv1,1999,88
western_europe,rcv1,2000,88
western_europe,rcv1,2001,89
western_europe,rcv1,2002,90
western_europe,rcv1,2003,90
western_europe,rcv1,2004,91
western_europe,rcv1,2005,91
western_europe,rcv1,2006,92
western_europe,rcv1,2007,93
western_europe,rcv1,2008,93
western_europe,rcv1,2009,93
western_europe,rcv1,2010,93
western_europe,rcv1,2011,93
western_europe,rcv1,2012,94
western_europe,rcv1,2013,94
western_europe,rcv1,2014,94
western_europe,rcv1,2015,94
western_europe,rcv1,2016,94
western_europe,rcv1,2017,94
western_europe,rotac,2006,0
western_europe,rotac,2007,0
western_europe,rotac,2008,1
western_europe,rotac,2009,1
western_europe,rotac,2010,2
western_europe,rotac,2011,2
western_europe,rotac,2012,4
western_europe,rotac,2013,4
western_europe,rotac,2014,14
western_europe,rotac,2015,30
western_europe,rotac,2016,30
western_europe,rotac,2017,31
